,task,entry,dev_performance,test_performance
0,ag_news,ag_news_16_100,0.9217803030303032,0.6652690618103818
1,ag_news,ag_news_16_13,0.8440957495851005,0.8477427539613358
2,ag_news,ag_news_16_21,0.9080624805840324,0.5630954941338207
3,ag_news,ag_news_16_42,0.9382488479262672,0.8389857832179968
4,ag_news,ag_news_16_87,0.8918702561669829,0.8274897939532326
5,ag_news,mean,0.9008115274585371,0.7485165774153535
6,ag_news,std,0.03221938741226755,0.11452371564050073
7,,,,
8,ai2_arc,ai2_arc_32_100,0.21875,0.197324414715719
9,ai2_arc,ai2_arc_32_13,0.28125,0.217391304347826
10,ai2_arc,ai2_arc_32_21,0.03125,0.1103678929765886
11,ai2_arc,ai2_arc_32_42,0.25,0.197324414715719
12,ai2_arc,ai2_arc_32_87,0.25,0.2374581939799331
13,ai2_arc,mean,0.20625,0.19197324414715713
14,ai2_arc,std,0.08970437559004578,0.04343192797524528
15,,,,
16,amazon_polarity,amazon_polarity_16_100,1.0,0.9549923937145376
17,amazon_polarity,amazon_polarity_16_13,0.8423645320197044,0.8637596720615165
18,amazon_polarity,amazon_polarity_16_21,0.9687194525904204,0.9087985359659488
19,amazon_polarity,amazon_polarity_16_42,0.7793103448275862,0.6235900576736589
20,amazon_polarity,amazon_polarity_16_87,0.8423645320197044,0.7712319060633668
21,amazon_polarity,mean,0.8865517722914831,0.8244745130958057
22,amazon_polarity,std,0.08369919500936425,0.11736960538660282
23,,,,
24,blimp-sentential_negation_npi_licensor_present,blimp-sentential_negation_npi_licensor_present_16_100,0.59375,0.495
25,blimp-sentential_negation_npi_licensor_present,blimp-sentential_negation_npi_licensor_present_16_13,0.65625,0.505
26,blimp-sentential_negation_npi_licensor_present,blimp-sentential_negation_npi_licensor_present_16_21,0.75,0.525
27,blimp-sentential_negation_npi_licensor_present,blimp-sentential_negation_npi_licensor_present_16_42,0.625,0.5
28,blimp-sentential_negation_npi_licensor_present,blimp-sentential_negation_npi_licensor_present_16_87,0.65625,0.52
29,blimp-sentential_negation_npi_licensor_present,mean,0.65625,0.509
30,blimp-sentential_negation_npi_licensor_present,std,0.05229125165837972,0.011575836902790236
31,,,,
32,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_100,0.6875,0.495
33,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_13,0.65625,0.495
34,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_21,0.78125,0.435
35,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_42,0.75,0.52
36,blimp-sentential_negation_npi_scope,blimp-sentential_negation_npi_scope_16_87,0.6875,0.48
37,blimp-sentential_negation_npi_scope,mean,0.7125,0.485
38,blimp-sentential_negation_npi_scope,std,0.045927932677184584,0.028106938645110397
39,,,,
40,break-QDMR,break-QDMR_32_100,0.09375,0.0431701030927835
41,break-QDMR,mean,0.09375,0.0431701030927835
42,break-QDMR,std,0.0,0.0
43,,,,
44,crawl_domain,crawl_domain_32_100,0.8125,0.6103430619559652
45,crawl_domain,crawl_domain_32_13,0.59375,0.5949820788530465
46,crawl_domain,crawl_domain_32_21,0.625,0.6169994879672299
47,crawl_domain,crawl_domain_32_42,0.75,0.6159754224270353
48,crawl_domain,crawl_domain_32_87,0.75,0.5949820788530465
49,crawl_domain,mean,0.70625,0.6066564260112648
50,crawl_domain,std,0.08291561975888499,0.00979790459794369
51,,,,
52,ethos-disability,ethos-disability_16_100,0.875,0.8305194805194807
53,ethos-disability,ethos-disability_16_13,0.8745098039215686,0.7180555555555554
54,ethos-disability,ethos-disability_16_21,0.9375,0.7871819960861057
55,ethos-disability,ethos-disability_16_42,0.9375,0.7180555555555554
56,ethos-disability,ethos-disability_16_87,0.8435972629521017,0.6330460297084174
57,ethos-disability,mean,0.893621413374734,0.7373717234850229
58,ethos-disability,std,0.03759012371868742,0.06750947632158524
59,,,,
60,ethos-sexual_orientation,ethos-sexual_orientation_16_100,0.75,0.5423242467718794
61,ethos-sexual_orientation,ethos-sexual_orientation_16_13,0.7490196078431373,0.4092592592592592
62,ethos-sexual_orientation,ethos-sexual_orientation_16_21,0.7757757757757757,0.4045893719806763
63,ethos-sexual_orientation,ethos-sexual_orientation_16_42,0.7490196078431373,0.3965952080706179
64,ethos-sexual_orientation,ethos-sexual_orientation_16_87,0.6559139784946237,0.4709184469047247
65,ethos-sexual_orientation,mean,0.7359457939913348,0.4447373065974315
66,ethos-sexual_orientation,std,0.04130590481867129,0.05549211321960576
67,,,,
68,freebase_qa,freebase_qa_32_100,0.03125,0.0067601402103154
69,freebase_qa,freebase_qa_32_13,0.0,0.0060090135202804
70,freebase_qa,freebase_qa_32_21,0.0,0.0055082623935903
71,freebase_qa,mean,0.010416666666666666,0.006092472041395367
72,freebase_qa,std,0.01473139127471974,0.0005144728762284258
73,,,,
74,glue-cola,glue-cola_16_100,0.2886751345948129,0.0
75,glue-cola,glue-cola_16_13,0.1796053020267749,0.0
76,glue-cola,glue-cola_16_21,0.4605661864718383,-0.000826298914192
77,glue-cola,glue-cola_16_42,0.4453993340830444,0.0637874693143513
78,glue-cola,glue-cola_16_87,0.4303314829119352,0.0583787354246785
79,glue-cola,mean,0.36091548801768114,0.024267981164967558
80,glue-cola,std,0.10952480495510993,0.030109554005642174
81,,,,
82,glue-qnli,glue-qnli_16_100,0.8125,0.5403624382207578
83,glue-qnli,glue-qnli_16_13,0.8125,0.5559216547684422
84,glue-qnli,glue-qnli_16_21,0.65625,0.519311733479773
85,glue-qnli,glue-qnli_16_42,0.53125,0.5053999633900788
86,glue-qnli,glue-qnli_16_87,0.59375,0.4876441515650741
87,glue-qnli,mean,0.68125,0.5217279882848251
88,glue-qnli,std,0.11422291801560666,0.024292386304324502
89,,,,
90,quoref,quoref_32_100,0.3166666666666666,0.2295260295260295
91,quoref,quoref_32_13,0.3385416666666666,0.2333746898263027
92,quoref,quoref_32_21,0.0628472222222222,0.0993324464928161
93,quoref,quoref_32_42,0.1864583333333333,0.1731872070581747
94,quoref,quoref_32_87,0.3020833333333333,0.2071822442790184
95,quoref,mean,0.24131944444444436,0.18852052343646827
96,quoref,std,0.1036182321800727,0.04945954156086959
97,,,,
98,race-high,race-high_32_100,0.15625,0.1854534917415242
99,race-high,race-high_32_13,0.3125,0.1993625036221385
100,race-high,mean,0.234375,0.19240799768183137
101,race-high,std,0.078125,0.006954505940307151
102,,,,
103,samsum,samsum_32_100,0.4427590067190057,0.400495588771227
104,samsum,samsum_32_13,0.4224553580100054,0.3492279043549948
105,samsum,samsum_32_21,0.3940718458106491,0.3981989586072552
106,samsum,samsum_32_42,0.3707075570083707,0.4039148585726413
107,samsum,samsum_32_87,0.4443622228250257,0.3755185904303801
108,samsum,mean,0.4148711980746113,0.3854711801472997
109,samsum,std,0.028593741065378875,0.02069071074232235
110,,,,
111,superglue-rte,superglue-rte_16_100,0.5625,0.4548736462093863
112,superglue-rte,superglue-rte_16_13,0.6875,0.4873646209386281
113,superglue-rte,superglue-rte_16_21,0.5625,0.5306859205776173
114,superglue-rte,superglue-rte_16_42,0.625,0.4729241877256318
115,superglue-rte,superglue-rte_16_87,0.59375,0.5090252707581228
116,superglue-rte,mean,0.60625,0.4909747292418773
117,superglue-rte,std,0.046770717334674264,0.02662684319795779
118,,,,
119,tweet_eval-irony,tweet_eval-irony_16_100,0.4857142857142857,0.4978048452385319
120,tweet_eval-irony,tweet_eval-irony_16_13,0.6875,0.5106468384647384
121,tweet_eval-irony,tweet_eval-irony_16_21,0.6761133603238867,0.4791770485598238
122,tweet_eval-irony,tweet_eval-irony_16_42,0.6113360323886641,0.5075827480876756
123,tweet_eval-irony,tweet_eval-irony_16_87,0.6862745098039216,0.531063918661903
124,tweet_eval-irony,mean,0.6293876376461517,0.5052550798025346
125,tweet_eval-irony,std,0.07715484242703888,0.01694789056455347
126,,,,
