summarize: I have attached final drafts of the Bonneville and Enestar response letters. Please review and revise the Bonneville letter and send it out. Let me know  if you have any comments to the Enestar letter and I will send. 	Revised Letters
summarize: Dear Rick,  I quickly wanted to send you my new contact information as well as ask you about my Cash Balance Plan. My fifth anniversary with Enron is coming up this Sunday, December 9. The Cash Balance Plan vests after five years and I want to make sure that HR's comments to me regarding the plan are right. HR (Sheila Walton) told me last week that I need not to worry about vesting in the plan since we will officially still be Enron employees as long as we are getting paid severance. With the latest information we got this seems to be questionable now. HR and Benefits do not seem to know what is going on now; all my questions remained unanswered when I called them this morning. Benefits stated that as long as my termination date was after the 9th of December I would vest. HR doesn't seem to know when my official termination date is. If needed, I have more than 10 days of unused vacation; I could be deemed on vacation and terminated after the 9th. I would like to ask you to help me with this matter and try to set my termination date after December 9, i.e. at the earliest next Monday. I feel that the company has left us with absolutely nothing but an extreme lack of information and loads of unanswered questions. I do not see myself in a position where I want to give my Cash Balance Plan up. 	Carol North
summarize: Find attached resume and cover letter. Hopefully he didn't spel anyting  incorrectly. Dan is really smart and a hard worker. I think he would be a good fit. Give me a call Tuesday afternoon to discuss (gone to Kelowna golfing for the  weekend). Cheers, 	Recruiting
summarize: We have an official domain name now, www.eastmontrose.org, and a web site for general information and informative links. I will be managing the domain and site, so please let me know if you have any suggestions. This will not take the place of our email list server, but be an adjunct to it. Thanks in advance for any ideas,  Deanna Jackson 	*EMCA* Look at www.eastmontrose.org
summarize: Melba,   Per my e-mail, attached please find the new versions of the natural gas Spot  GTC - on with and one without credit. Also attached is a new version of the  Firm GTC without credit. There was a typo in the one I sent yesterday. The  Firm GTC with credit that I sent yesterday does not have the typo. Stacy 	New GTC Versions
summarize: Scott Yule advised that ANG system contracted for roughly 290 M2/day of new delivery capacity (210 to PGT & 80 to Southern Crossing). The Alberta system will expand by 222 M2/day plus an additional 37 M2/day for LRS 2 service. No capacity was relinquished. All of this is timed to come on line with the 2002 PGT expansion. Can you tell from the queue that I forwarded to you -  What is the split between Shippers going to PGT versus Southern Crossing? Thanks, 	ANG/Nova Expansions
summarize: Jeff: Alicia and I will get back to you with a mark-up with our thoughts on this  since some of the langugae appears to be different from what is in the  Revolver. Alicia thought that maybe this langugae came from Condor. My  objective here is to make sure that there is some good precedent for this  language and that this deal does not create a new standard. Carol 	Cross Default Langugae
summarize: Gavyn Davies, via Helen Turley, has asked me to give you some guidance as to what you might include in your presentations at the meeting on October 31st. I do so with trepidation, since I am sure that you know more about your subject than I do, so please regard the following merely as suggestions to be ignored if you deem it appropriate to do so. We have blocked out two hours (9-11AM) to discuss market opportunities for Enron in Spain and Germany. My understanding is that Oscar will go first, as he has a plane to catch. I would suggest that each of you plan on speaking for about 30 (no more than 40) minutes, so as to leave time for questions from what will be a lively audience of Enron executives. You might want to begin with a general description of the political situation, followed by a description of the present and future state of the economy in each country. Then, you might turn to a more specific discussion of matters of interest to Enron: the state of regulation and deregulation of energy markets, the areas you consider should be of interest to Enron as business opportunities, etc. I do hope this is of help 	Enron meeting
summarize: Multiple IT systems are being affected by a virus outbreak in Houston. home.enron.com enpower is being affected (General SQL Error) some Houston based Excel sheets not saving   We will keep you informed. Dave Steiner 	Major outages in Houston affecting Systems in Portland
summarize: Please send the current DRAFT to the User's Guide to 1999 ISDA Credit  Derivatives Definitions to my attention. I understand that these can be sent  to reply mail. You can reach me by phone at 713/853-5620 if you have any  problems. Thanks. Sara Shackleton [Enron North America Corp.] 	UG315
