question: The photo of her "On the 6" CD is a little different from the 1987 high school yearbook photo seen herecategory: SCHOOL PICTURE DAY	Jennifer Lopez
question: This movement banned Christmas in England & New England in the 1600s, arguing it was a secular holidaycategory: CHRISTMAS HISTORY	Puritan movement
question: Jeremy Irons & Meryl Streep headed the cast of this 1994 film based on a novel by Isabel Allendecategory: THE MOVIES	"The House of the Spirits"
question: In the last scene of "Casablanca", Claude Rains tells one of his officers to "Round up" thesecategory: OLD MOVIES	"The Usual Suspects"
question: In this song, "He was born in the summer of his 27th year"category: JOHN DENVER LYRICS	"Rocky Mountain High"
question: Shepherd's pie is a meat hash covered with a layer of thiscategory: FOOD	mashed potatoes
question: Assistant D.A. Sylvia Costas & Detectives Danny Sorenson & Bobby Simone all met tragic ends on this showcategory: TV D.O.A.	NYPD Blue
question: This generalissimo from El Ferrol, Spain was often known simply as El Caudillo -- "The Leader"category: TOUGH HISTORY	Francisco Franco
question: He hit his last home run in 1976category: THE AMERICAN HERITAGE DICTIONARY, PAGE 1	Hank Aaron
question: A starting lineup consists of 2 defensemen, 3 forwards & this player, the only one allowed to hold the puckcategory: HOCKEY	a goalie
question: This joint connects your upper arm to your forearmcategory: "E" FOR EFFORT	Elbow
question: Florence Nightingale was born in this Italian city in 1820category: STUPID ANSWERS	Florence
question: In 2000 Angelenos will be enjoying the new Staples Center that's home to 2 NBA teams & this NHL teamcategory: L.A. 2000	Los Angeles Kings
question: In this title song from Elvis' first movie, The King declares "You have made my life complete, and I love you so"category: "LOVE" SONGS	Love Me Tender
question: Generic term for any vehicle that competes in the Daytona 500, for instancecategory: PALINDROMIC WORDS	racecar
question: It's the formal charge issued by a grand jury saying there's enough evidence to have a trialcategory: LAW	Indictment
question: The Manet painting seen here shows this similarly named artist in his studio boatcategory: PAINTINGS	(Claude) Monet
question: Transcendentalist philosopher Bronson Alcott was the father of this famous authoresscategory: PHILOSOPHY	Louisa May Alcott
question: Natalia Makarova joined this company upon graduation from the Leningrad Choreographic Schoolcategory: BALLERINAS	Kirov
question: Leave the driving to this German scientist who lent his name to a unit of frequency equal to 1 cycle per secondcategory: EPONYMOUS SCIENCE	(Heinrich) Hertz
question: On television, this German shepherd served as a private in the U.S. cavalrycategory: MUSTY TV	Rin Tin TIn
question: She's the single-named Colombian pop star heard herecategory: ROCK WITH YOU	Shakira
question: "Oh we're going to" join the villagers in this form of net-fishing where "all the ama-ama come a-swimming to me"category: SPEAK IN HAWAIIAN	Hukilau
question: The monument on his grave in Woodlawn Cemetery, Elmira, N.Y. is 12' high; in water depth that's 2 fathomscategory: FINAL RESTING PLACES	Mark Twain
question: The National Museum of American Art is in this city's Old Patent Office Buildingcategory: AROUND THE USA	Washington, D.C.
question: Knock a B off a biblical tower & get the name of this biblical murder victimcategory: B MINUS	Abel
question: An adit is a passageway into one of these & a winze is a shaft from one level to anothercategory: ODD WORDS	a mine
question: Witness Edison's invention, or come to an understanding of a situationcategory: ___THE___	See The Light
question: "The Jewel of the Nile"(1985)category: MOVIE SEQUELS	Romancing the Stone
question: This Jewish holy day follows Rosh Hashanah by 10 dayscategory: RELIGION 101	Yom Kippur
question: Songs he wrote include "Blowin' In The Wind" & "The Times They Are A-Changin'"category: SONGWRITERS	Bob Dylan
question: Like its longtime benefactor the U.K., Tonga's political system is a hereditary, constitutional one of thesecategory: TAKES 2 TO TONGA	a monarchy
