question_title: I'm expecting a marriage proposal when? [SEP] question_content: My DOB is 9/3/59 11:41 am Danbury, Ct.\nWill it be this Christmas? [SEP] best_answer: by rough estimate if the time there was between 3 - 4 am when u put this ques on yahoo of proposal by Christmas.\n\nFirstly , u have been already married once and abt two months or 2 yrs ago u again recvd a proposal but as for now u will get Two proposals by CHRISTMAS.\n\nTo make an Accurate You have to give ur Christian Name , country and state ur r born \n\nkindly provide ur Christian name  dob , place of birth , Time\nto me  if possible on my id\nVikasdhran@yahoo.com	Entertainment & Music
question_title: How can i contact Stephen colbert? [SEP] question_content: im guessing email him but wats his email [SEP] best_answer: Send Email to the Comedy Central website...they'll forward it to him.	Entertainment & Music
question_title: im fairly fimiliar with astrology however...? [SEP] question_content: i was wondering what anyone could tell me about the matching of aquarious and gemini pertaining to relationships and co-existing with one another.  thanks [SEP] best_answer: Know through Astrology: \n\nKnow your Future: Now you don’t need to wonder what’s in your future.\n\nKnow Your Child: An astrological manual for raising a healthy, happy child.\n\nKnow your Lover: Now you can know what astrologers know about successful relationships.\n\nKnow your Self: Analyze your chart, then do your family, then your friends, amazing and lots of fun.\n\nhttp://www.know.wotsnext.com	Entertainment & Music
question_title: Ok this is odd but.....? [SEP] question_content: Which BACKSTREET BOY IS GAY????? Have you ever seen the video on www.youtube.com for it? just search it. [SEP] best_answer: between Backrub Boys or InSink, i cant tell a differnce in gayness	Entertainment & Music
question_title: Does anyone know when this dvd is coming out? [SEP] question_content: Does anyone know when the Cheetah Girls 2 is coming out because I'm planning on buying it  for my niece for Christmas because she is obsessed, she has Cheetah Girls 1 and her whole room is decorated with cheetah prints. But if it's not coming out before Christmas I won't waste my time and energy on it. So if you know please let me know. [SEP] best_answer: It comes out 11/28\n\ncheck out this link\n\nhttp://disneyshopping.go.com/webapp/wcs/stores/servlet/DSISearch?Searchstr=cheetah+girls&storeId=10051&catalogId=10002&categoryId=11776&langId=-1&Ntx=mode+matchallpartial&N=0&Nu=p_productID&Nr=&Ntk=All_Shopping&Ntt=cheetah+girls&selectedOption=All+of+Disney+Shopping&D=cheetah+girls&Dx=mode+matchallpartial&Dr=&Dn=0	Entertainment & Music
question_title: Al Roker to wrestle Starr Jones for charity?!? [SEP] question_content: Can you think of a better match up? [SEP] best_answer: I would think Clay and Kelly would be a great match. And she may have support from a lot of gays and lesbians because even they are sick of Clay not coming out. This may make him want to come out anyway.\nAlso, I think Rosie against Jackie. Jackie is the personal trainer to the stars that has her show on Bravo called "Work Out" (if I am not mistaken) and not only would she beat the s'hit out of Rosie, but, tell her to get her fat a'ss on a treadmill and lose a good 20lbs!	Entertainment & Music
question_title: Superboy vs spiderman? [SEP] question_content:  [SEP] best_answer: superboy	Entertainment & Music
question_title: hows our indian new film "derna jaruri hai"is it is ok? [SEP] question_content:  [SEP] best_answer: 	Entertainment & Music
question_title: Why did Itachi Uchiha kill his clan? [SEP] question_content: I'm just asking away. I know the answer but I'm just doing this 'cuz I'm bored. [SEP] best_answer: Noted even within the Bingo Book (a list of powerful ninja who have been marked for assassination because of their crimes), Uchiha Itachi is an S-Class criminal and a Konoha Nukenin. He graduated at the top of his Academy class at age 7, had mastered the Sharingan by age 8, became a Chūnin at 10 and was previously a Black Ops (ANBU in the Japanese versions and the English Anime) squad leader at the age of only 13.\n\nHe left Konoha about five years prior to the setting of Naruto, after slaying his whole clan, sparing only Uchiha Sasuke, his little brother. At 17, he was feared by even Orochimaru. He is now currently associated with Akatsuki. Orochimaru had planned to use Itachi's body as a new container for his soul, but Itachi's power had grown to such a frightening extent that Orochimaru dared not carry out his plan, and decided to leave Akatsuki and try his luck with the younger Sasuke instead.\n\nThe reason Itachi killed his clan, and the reason he left only his brother Sasuke alive, still remains unclear. When questioned by Sasuke, he replied "To test my 'Utsuwa'." In Japanese, 'Utsuwa' (器) can mean "Vessel," or "Container," but it can also mean "Ability," or "Tool." Orochimaru uses this word to refer to the bodies he takes over with his Fushi Tensei no Jutsu ("Living Corpse Reincarnation"). In this respect, Itachi's words can mean anything from him having a past connection with Orochimaru, to him simply wanting to test his own power, or to his plans to join Akatsuki and forsake past relations. To make matters even more ambiguous, the first person pronoun Itachi used can also be used as a vulgar second person pronoun. So he could also have meant that he wanted to test Sasuke's 'Utsuwa,' although this is unlikely, given his previous remarks about his 'Utsuwa'.\n\nHe was until recently the only known person who possessed the Mangekyō Sharingan as revealed in the manga. Hatake Kakashi has somehow developed a different-looking Mangekyō Sharingan in the manga, but to what extent they share abilities is unknown. Itachi has told Sasuke that if Sasuke were to obtain the Mangekyō Sharingan, the people able to use it will total three. It is unknown who the second person Itachi is referring to, as this statement was made before Kakashi obtained his Mangekyō Sharingan.\n\nDespite being the murderer of his entire clan as well as his best and closest friend, a top member of Akatsuki, and a shinobi capable of putting an adult shinobi to sleep at a mere glance; Itachi is by no means a cold blooded murderer looking for any excuse to kill someone in their way. When Sarutobi Asuma and Yūhi Kurenai stood between him and the way to his goal (Uzumaki Naruto), he did not kill Kurenai when given the chance, though he did wound her enough for her to remember it; as well as trap her within her own Genjutsu.	Entertainment & Music
question_title: what's the rift between King Features and Warners regarding th Popeye cartoons? [SEP] question_content:  [SEP] best_answer: Has something to do with Popeye being shown on Cartoon Network.	Entertainment & Music
